Estado,Ano,Animal,Quantidade
SP,2004,Galináceos - total,157401748.0
SP,2004,Galináceos - galinhas,40467758.0
SP,2004,Codornas,2296902.0
SP,2005,Bovino,13420780.0
SP,2005,Bubalino,71736.0
SP,2005,Equino,493919.0
SP,2005,Suíno - total,1706862.0
SP,2005,Suíno - matrizes de suínos,0.0
SP,2005,Caprino,75325.0
SP,2005,Ovino,344919.0
SP,2005,Galináceos - total,172850402.0
SP,2005,Galináceos - galinhas,39178664.0
SP,2005,Codornas,2518233.0
SP,2006,Bovino,12790383.0
SP,2006,Bubalino,71358.0
SP,2006,Equino,472835.0
SP,2006,Suíno - total,1727955.0
SP,2006,Suíno - matrizes de suínos,0.0
SP,2006,Caprino,75772.0
SP,2006,Ovino,378067.0
SP,2006,Galináceos - total,180148271.0
SP,2006,Galináceos - galinhas,40343976.0
SP,2006,Codornas,2673836.0
SP,2007,Bovino,11790564.0
SP,2007,Bubalino,67229.0
SP,2007,Equino,421654.0
SP,2007,Suíno - total,1724228.0
SP,2007,Suíno - matrizes de suínos,0.0
SP,2007,Caprino,69554.0
SP,2007,Ovino,415431.0
SP,2007,Galináceos - total,208602934.0
SP,2007,Galináceos - galinhas,39691881.0
SP,2007,Codornas,2643825.0
SP,2008,Bovino,11185556.0
SP,2008,Bubalino,61286.0
SP,2008,Equino,382707.0
SP,2008,Suíno - total,1691356.0
SP,2008,Suíno - matrizes de suínos,0.0
SP,2008,Caprino,62988.0
SP,2008,Ovino,455098.0
SP,2008,Galináceos - total,226897856.0
SP,2008,Galináceos - galinhas,42780691.0
SP,2008,Codornas,3954974.0
SP,2009,Bovino,11197605.0
SP,2009,Bubalino,60572.0
SP,2009,Equino,380333.0
SP,2009,Suíno - total,1639247.0
SP,2009,Suíno - matrizes de suínos,0.0
SP,2009,Caprino,62436.0
SP,2009,Ovino,452281.0
SP,2009,Galináceos - total,222919228.0
SP,2009,Galináceos - galinhas,43490833.0
SP,2009,Codornas,5128641.0
SP,2010,Bovino,11197697.0
SP,2010,Bubalino,71994.0
SP,2010,Equino,379379.0
SP,2010,Suíno - total,1693632.0
SP,2010,Suíno - matrizes de suínos,0.0
SP,2010,Caprino,65078.0
SP,2010,Ovino,467253.0
SP,2010,Galináceos - total,221449140.0
SP,2010,Galináceos - galinhas,43789280.0
SP,2010,Codornas,6361015.0
SP,2011,Bovino,11024796.0
SP,2011,Bubalino,75748.0
SP,2011,Equino,368833.0
SP,2011,Suíno - total,1599515.0
SP,2011,Suíno - matrizes de suínos,0.0
SP,2011,Caprino,65425.0
SP,2011,Ovino,452132.0
SP,2011,Galináceos - total,222850947.0
SP,2011,Galináceos - galinhas,44724914.0
SP,2011,Codornas,7215981.0
SP,2012,Bovino,10757383.0
SP,2012,Bubalino,78887.0
SP,2012,Equino,358807.0
SP,2012,Suíno - total,1557481.0
SP,2012,Suíno - matrizes de suínos,0.0
SP,2012,Caprino,59271.0
SP,2012,Ovino,426957.0
SP,2012,Galináceos - total,214258951.0
SP,2012,Galináceos - galinhas,43150760.0
SP,2012,Codornas,8390882.0
SP,2013,Bovino,10486750.0
SP,2013,Bubalino,82785.0
SP,2013,Equino,347411.0
SP,2013,Suíno - total,1431102.0
SP,2013,Suíno - matrizes de suínos,194331.0
SP,2013,Caprino,59321.0
SP,2013,Ovino,415327.0
SP,2013,Galináceos - total,215678844.0
SP,2013,Galináceos - galinhas,47307195.0
SP,2013,Codornas,9830666.0
SP,2014,Bovino,10148423.0
SP,2014,Bubalino,81225.0
SP,2014,Equino,363380.0
SP,2014,Suíno - total,1405420.0
SP,2014,Suíno - matrizes de suínos,188873.0
SP,2014,Caprino,68347.0
SP,2014,Ovino,408857.0
SP,2014,Galináceos - total,209483328.0
SP,2014,Galináceos - galinhas,46536958.0
SP,2014,Codornas,11090782.0
SP,2015,Bovino,10468135.0
SP,2015,Bubalino,91673.0
SP,2015,Equino,365068.0
SP,2015,Suíno - total,1485022.0
SP,2015,Suíno - matrizes de suínos,183444.0
SP,2015,Caprino,63275.0
SP,2015,Ovino,385853.0
SP,2015,Galináceos - total,195154464.0
SP,2015,Galináceos - galinhas,47258745.0
SP,2015,Codornas,8899424.0
SP,2016,Bovino,11031408.0
SP,2016,Bubalino,98185.0
SP,2016,Equino,365117.0
SP,2016,Suíno - total,1367512.0
SP,2016,Suíno - matrizes de suínos,175445.0
SP,2016,Caprino,63874.0
SP,2016,Ovino,374166.0
SP,2016,Galináceos - total,197093831.0
SP,2016,Galináceos - galinhas,47942947.0
SP,2016,Codornas,4443429.0
SP,2017,Bovino,11109523.0
SP,2017,Bubalino,105126.0
SP,2017,Equino,355554.0
SP,2017,Suíno - total,1394950.0
SP,2017,Suíno - matrizes de suínos,168305.0
SP,2017,Caprino,63688.0
SP,2017,Ovino,357975.0
SP,2017,Galináceos - total,200118269.0
SP,2017,Galináceos - galinhas,53197017.0
SP,2017,Codornas,4564697.0
SP,2018,Bovino,10771635.0
SP,2018,Bubalino,108096.0
SP,2018,Equino,343903.0
SP,2018,Suíno - total,1454879.0
SP,2018,Suíno - matrizes de suínos,163490.0
SP,2018,Caprino,57307.0
SP,2018,Ovino,342007.0
SP,2018,Galináceos - total,203344899.0
SP,2018,Galináceos - galinhas,54053184.0
SP,2018,Codornas,4149548.0
PR,2003,Bovino,10258535.0
PR,2003,Bubalino,45101.0
PR,2003,Equino,459294.0
PR,2003,Suíno - total,4364371.0
PR,2003,Suíno - matrizes de suínos,0.0
PR,2003,Caprino,92390.0
PR,2003,Ovino,507850.0
PR,2003,Galináceos - total,141731920.0
PR,2003,Galináceos - galinhas,20433177.0
PR,2003,Codornas,517941.0
PR,2004,Bovino,10278148.0
PR,2004,Bubalino,44045.0
PR,2004,Equino,434381.0
PR,2004,Suíno - total,4588053.0
PR,2004,Suíno - matrizes de suínos,0.0
PR,2004,Caprino,96731.0
PR,2004,Ovino,488142.0
PR,2004,Galináceos - total,158927294.0
PR,2004,Galináceos - galinhas,19355358.0
PR,2004,Codornas,477552.0
PR,2005,Bovino,10153375.0
PR,2005,Bubalino,40187.0
PR,2005,Equino,426004.0
PR,2005,Suíno - total,4547895.0
PR,2005,Suíno - matrizes de suínos,0.0
PR,2005,Caprino,114796.0
PR,2005,Ovino,511801.0
PR,2005,Galináceos - total,171654042.0
PR,2005,Galináceos - galinhas,19839533.0
PR,2005,Codornas,494506.0
PR,2006,Bovino,9764545.0
PR,2006,Bubalino,35420.0
PR,2006,Equino,413303.0
PR,2006,Suíno - total,4486035.0
PR,2006,Suíno - matrizes de suínos,0.0
PR,2006,Caprino,123052.0
PR,2006,Ovino,517327.0
PR,2006,Galináceos - total,181499881.0
PR,2006,Galináceos - galinhas,20779063.0
PR,2006,Codornas,509283.0
PR,2007,Bovino,9494843.0
PR,2007,Bubalino,33397.0
PR,2007,Equino,389020.0
PR,2007,Suíno - total,4735956.0
PR,2007,Suíno - matrizes de suínos,0.0
PR,2007,Caprino,141341.0
PR,2007,Ovino,532091.0
PR,2007,Galináceos - total,217639868.0
PR,2007,Galináceos - galinhas,21843467.0
PR,2007,Codornas,578822.0
PR,2008,Bovino,9585600.0
PR,2008,Bubalino,27918.0
PR,2008,Equino,393544.0
PR,2008,Suíno - total,4631600.0
PR,2008,Suíno - matrizes de suínos,0.0
PR,2008,Caprino,167382.0
PR,2008,Ovino,579764.0
PR,2008,Galináceos - total,237876028.0
PR,2008,Galináceos - galinhas,23691478.0
PR,2008,Codornas,596153.0
PR,2009,Bovino,9562113.0
PR,2009,Bubalino,27507.0
PR,2009,Equino,371617.0
PR,2009,Suíno - total,5105005.0
PR,2009,Suíno - matrizes de suínos,0.0
PR,2009,Caprino,179896.0
PR,2009,Ovino,599925.0
PR,2009,Galináceos - total,252909134.0
PR,2009,Galináceos - galinhas,23190363.0
PR,2009,Codornas,589802.0
PR,2010,Bovino,9411380.0
PR,2010,Bubalino,27777.0
PR,2010,Equino,341481.0
PR,2010,Suíno - total,5096224.0
PR,2010,Suíno - matrizes de suínos,0.0
PR,2010,Caprino,181984.0
PR,2010,Ovino,613934.0
PR,2010,Galináceos - total,265520607.0
PR,2010,Galináceos - galinhas,23443802.0
PR,2010,Codornas,608306.0
PR,2011,Bovino,9475676.0
PR,2011,Bubalino,26523.0
PR,2011,Equino,331689.0
PR,2011,Suíno - total,5448964.0
PR,2011,Suíno - matrizes de suínos,0.0
PR,2011,Caprino,185206.0
PR,2011,Ovino,643591.0
PR,2011,Galináceos - total,260682737.0
PR,2011,Galináceos - galinhas,24999664.0
PR,2011,Codornas,672314.0
PR,2012,Bovino,9413937.0
PR,2012,Bubalino,24502.0
PR,2012,Equino,325837.0
PR,2012,Suíno - total,5518927.0
PR,2012,Suíno - matrizes de suínos,0.0
PR,2012,Caprino,176130.0
PR,2012,Ovino,638923.0
PR,2012,Galináceos - total,258129857.0
PR,2012,Galináceos - galinhas,25375381.0
PR,2012,Codornas,695021.0
PR,2013,Bovino,9395313.0
PR,2013,Bubalino,26683.0
PR,2013,Equino,312626.0
PR,2013,Suíno - total,5322607.0
PR,2013,Suíno - matrizes de suínos,603426.0
PR,2013,Caprino,164964.0
PR,2013,Ovino,640681.0
PR,2013,Galináceos - total,275822799.0
PR,2013,Galináceos - galinhas,24471152.0
PR,2013,Codornas,699664.0
PR,2014,Bovino,9181577.0
PR,2014,Bubalino,27946.0
PR,2014,Equino,301931.0
PR,2014,Suíno - total,6394330.0
PR,2014,Suíno - matrizes de suínos,653172.0
PR,2014,Caprino,163644.0
PR,2014,Ovino,650231.0
PR,2014,Galináceos - total,301885901.0
PR,2014,Galináceos - galinhas,24388943.0
PR,2014,Codornas,752345.0
PR,2015,Bovino,9314908.0
PR,2015,Bubalino,27890.0
PR,2015,Equino,300781.0
PR,2015,Suíno - total,7134055.0
PR,2015,Suíno - matrizes de suínos,676446.0
PR,2015,Caprino,151115.0
PR,2015,Ovino,614749.0
PR,2015,Galináceos - total,324034053.0
PR,2015,Galináceos - galinhas,23076233.0
PR,2015,Codornas,810353.0
PR,2016,Bovino,9487999.0
PR,2016,Bubalino,28430.0
PR,2016,Equino,296488.0
PR,2016,Suíno - total,7092317.0
PR,2016,Suíno - matrizes de suínos,673867.0
PR,2016,Caprino,139209.0
PR,2016,Ovino,596193.0
PR,2016,Galináceos - total,331868454.0
PR,2016,Galináceos - galinhas,23174302.0
PR,2016,Codornas,672575.0
PR,2017,Bovino,9370139.0
PR,2017,Bubalino,30501.0
PR,2017,Equino,281087.0
PR,2017,Suíno - total,6894089.0
PR,2017,Suíno - matrizes de suínos,601261.0
PR,2017,Caprino,121906.0
PR,2017,Ovino,562712.0
PR,2017,Galináceos - total,360835651.0
PR,2017,Galináceos - galinhas,23897423.0
PR,2017,Codornas,802369.0
PR,2018,Bovino,9275271.0
PR,2018,Bubalino,33081.0
PR,2018,Equino,283068.0
PR,2018,Suíno - total,6891809.0
PR,2018,Suíno - matrizes de suínos,598355.0
PR,2018,Caprino,116145.0
PR,2018,Ovino,558022.0
PR,2018,Galináceos - total,384612337.0
PR,2018,Galináceos - galinhas,24450513.0
PR,2018,Codornas,605860.0
SC,2003,Bovino,3189825.0
SC,2003,Bubalino,18649.0
SC,2003,Equino,130275.0
SC,2003,Suíno - total,5432143.0
SC,2003,Suíno - matrizes de suínos,0.0
SC,2003,Caprino,35394.0
SC,2003,Ovino,202412.0
SC,2003,Galináceos - total,145652604.0
SC,2003,Galináceos - galinhas,12626669.0
SC,2003,Codornas,299238.0
SC,2004,Bovino,3263414.0
SC,2004,Bubalino,18411.0
SC,2004,Equino,128343.0
SC,2004,Suíno - total,5775890.0
SC,2004,Suíno - matrizes de suínos,0.0
SC,2004,Caprino,38199.0
SC,2004,Ovino,200974.0
SC,2004,Galináceos - total,145400780.0
SC,2004,Galináceos - galinhas,13330280.0
SC,2004,Codornas,270712.0
SC,2005,Bovino,3376725.0
SC,2005,Bubalino,22185.0
SC,2005,Equino,129061.0
SC,2005,Suíno - total,6309041.0
SC,2005,Suíno - matrizes de suínos,0.0
SC,2005,Caprino,41297.0
SC,2005,Ovino,207780.0
SC,2005,Galináceos - total,156339440.0
SC,2005,Galináceos - galinhas,13927620.0
SC,2005,Codornas,300472.0
SC,2006,Bovino,3460835.0
SC,2006,Bubalino,22051.0
SC,2006,Equino,119599.0
SC,2006,Suíno - total,7158596.0
SC,2006,Suíno - matrizes de suínos,0.0
SC,2006,Caprino,41972.0
SC,2006,Ovino,210165.0
SC,2006,Galináceos - total,152139954.0
SC,2006,Galináceos - galinhas,14131234.0
SC,2006,Codornas,290185.0
SC,2007,Bovino,3488992.0
SC,2007,Bubalino,22845.0
SC,2007,Equino,98716.0
SC,2007,Suíno - total,7156013.0
SC,2007,Suíno - matrizes de suínos,0.0
SC,2007,Caprino,49812.0
SC,2007,Ovino,241089.0
SC,2007,Galináceos - total,175106124.0
SC,2007,Galináceos - galinhas,17713562.0
SC,2007,Codornas,208585.0
SC,2008,Bovino,3884264.0
SC,2008,Bubalino,23295.0
SC,2008,Equino,101943.0
SC,2008,Suíno - total,7846398.0
SC,2008,Suíno - matrizes de suínos,0.0
SC,2008,Caprino,55995.0
SC,2008,Ovino,256965.0
SC,2008,Galináceos - total,178593035.0
SC,2008,Galináceos - galinhas,17707255.0
SC,2008,Codornas,204796.0
SC,2009,Bovino,3976165.0
SC,2009,Bubalino,18504.0
SC,2009,Equino,104473.0
SC,2009,Suíno - total,7988663.0
SC,2009,Suíno - matrizes de suínos,0.0
SC,2009,Caprino,54404.0
SC,2009,Ovino,261322.0
SC,2009,Galináceos - total,178691775.0
SC,2009,Galináceos - galinhas,16318580.0
SC,2009,Codornas,1136984.0
SC,2010,Bovino,3985662.0
SC,2010,Bubalino,17871.0
SC,2010,Equino,114372.0
SC,2010,Suíno - total,7817536.0
SC,2010,Suíno - matrizes de suínos,0.0
SC,2010,Caprino,58332.0
SC,2010,Ovino,293349.0
SC,2010,Galináceos - total,173767575.0
SC,2010,Galináceos - galinhas,16408207.0
SC,2010,Codornas,1009087.0
SC,2011,Bovino,4039217.0
SC,2011,Bubalino,14698.0
SC,2011,Equino,120331.0
SC,2011,Suíno - total,7968116.0
SC,2011,Suíno - matrizes de suínos,0.0
SC,2011,Caprino,58326.0
SC,2011,Ovino,303115.0
SC,2011,Galináceos - total,175262969.0
SC,2011,Galináceos - galinhas,16977756.0
SC,2011,Codornas,1762452.0
SC,2012,Bovino,4072960.0
SC,2012,Bubalino,13898.0
SC,2012,Equino,122565.0
SC,2012,Suíno - total,7480183.0
SC,2012,Suíno - matrizes de suínos,0.0
SC,2012,Caprino,57243.0
SC,2012,Ovino,307651.0
SC,2012,Galináceos - total,166605900.0
SC,2012,Galináceos - galinhas,17493868.0
SC,2012,Codornas,1519306.0
SC,2013,Bovino,4201561.0
SC,2013,Bubalino,10445.0
SC,2013,Equino,118342.0
SC,2013,Suíno - total,6270797.0
SC,2013,Suíno - matrizes de suínos,690725.0
SC,2013,Caprino,50515.0
SC,2013,Ovino,295210.0
SC,2013,Galináceos - total,152982665.0
SC,2013,Galináceos - galinhas,17911329.0
SC,2013,Codornas,859326.0
SC,2014,Bovino,4285931.0
SC,2014,Bubalino,11158.0
SC,2014,Equino,120001.0
SC,2014,Suíno - total,6178702.0
SC,2014,Suíno - matrizes de suínos,682755.0
SC,2014,Caprino,49629.0
SC,2014,Ovino,292728.0
SC,2014,Galináceos - total,164785490.0
SC,2014,Galináceos - galinhas,17954272.0
SC,2014,Codornas,575510.0
SC,2015,Bovino,4382299.0
SC,2015,Bubalino,11179.0
SC,2015,Equino,128676.0
SC,2015,Suíno - total,6533948.0
SC,2015,Suíno - matrizes de suínos,676600.0
SC,2015,Caprino,48863.0
SC,2015,Ovino,305647.0
SC,2015,Galináceos - total,144248301.0
SC,2015,Galináceos - galinhas,15422034.0
SC,2015,Codornas,927357.0
SC,2016,Bovino,4499505.0
SC,2016,Bubalino,11399.0
SC,2016,Equino,140934.0
SC,2016,Suíno - total,7099184.0
SC,2016,Suíno - matrizes de suínos,681148.0
SC,2016,Caprino,47565.0
SC,2016,Ovino,313265.0
SC,2016,Galináceos - total,140146082.0
SC,2016,Galináceos - galinhas,15303715.0
SC,2016,Codornas,834196.0
SC,2017,Bovino,4302861.0
SC,2017,Bubalino,11894.0
SC,2017,Equino,112766.0
SC,2017,Suíno - total,8098231.0
SC,2017,Suíno - matrizes de suínos,765336.0
SC,2017,Caprino,31189.0
SC,2017,Ovino,259290.0
SC,2017,Galináceos - total,153759518.0
SC,2017,Galináceos - galinhas,17198542.0
SC,2017,Codornas,1103006.0
SC,2018,Bovino,4296052.0
SC,2018,Bubalino,10776.0
SC,2018,Equino,105448.0
SC,2018,Suíno - total,7972807.0
SC,2018,Suíno - matrizes de suínos,857446.0
SC,2018,Caprino,33372.0
SC,2018,Ovino,266628.0
SC,2018,Galináceos - total,141182566.0
SC,2018,Galináceos - galinhas,16991180.0
SC,2018,Codornas,1448778.0
RS,2003,Bovino,14581757.0
RS,2003,Bubalino,87321.0
RS,2003,Equino,499358.0
RS,2003,Suíno - total,4145052.0
RS,2003,Suíno - matrizes de suínos,0.0
RS,2003,Caprino,77923.0
RS,2003,Ovino,3912103.0
RS,2003,Galináceos - total,127469034.0
RS,2003,Galináceos - galinhas,18942498.0
RS,2003,Codornas,307970.0
RS,2004,Bovino,14669713.0
RS,2004,Bubalino,85618.0
RS,2004,Equino,484512.0
RS,2004,Suíno - total,4094030.0
RS,2004,Suíno - matrizes de suínos,0.0
RS,2004,Caprino,84525.0
RS,2004,Ovino,3826650.0
RS,2004,Galináceos - total,128823607.0
RS,2004,Galináceos - galinhas,18926137.0
RS,2004,Codornas,334796.0
RS,2005,Bovino,14239906.0
RS,2005,Bubalino,82159.0
RS,2005,Equino,476639.0
RS,2005,Suíno - total,4233791.0
RS,2005,Suíno - matrizes de suínos,0.0
RS,2005,Caprino,86620.0
RS,2005,Ovino,3732917.0
RS,2005,Galináceos - total,127143077.0
RS,2005,Galináceos - galinhas,18412223.0
RS,2005,Codornas,355619.0
RS,2006,Bovino,13974827.0
RS,2006,Bubalino,79587.0
RS,2006,Equino,468447.0
RS,2006,Suíno - total,4339484.0
RS,2006,Suíno - matrizes de suínos,0.0
RS,2006,Caprino,87185.0
RS,2006,Ovino,3764031.0
RS,2006,Galináceos - total,129401801.0
RS,2006,Galináceos - galinhas,19856188.0
RS,2006,Codornas,356505.0
RS,2007,Bovino,13516426.0
RS,2007,Bubalino,71724.0
RS,2007,Equino,449955.0
RS,2007,Suíno - total,5197008.0
RS,2007,Suíno - matrizes de suínos,0.0
RS,2007,Caprino,88771.0
RS,2007,Ovino,3830061.0
RS,2007,Galináceos - total,134145887.0
RS,2007,Galináceos - galinhas,19719198.0
RS,2007,Codornas,372326.0
RS,2008,Bovino,14115643.0
RS,2008,Bubalino,70868.0
RS,2008,Equino,454938.0
RS,2008,Suíno - total,5320252.0
RS,2008,Suíno - matrizes de suínos,0.0
RS,2008,Caprino,94545.0
RS,2008,Ovino,4009938.0
RS,2008,Galináceos - total,140121326.0
RS,2008,Galináceos - galinhas,20446255.0
RS,2008,Codornas,397393.0
RS,2009,Bovino,14366298.0
RS,2009,Bubalino,75240.0
RS,2009,Equino,452965.0
RS,2009,Suíno - total,5344318.0
RS,2009,Suíno - matrizes de suínos,0.0
RS,2009,Caprino,101420.0
RS,2009,Ovino,3946349.0
RS,2009,Galináceos - total,141321846.0
RS,2009,Galináceos - galinhas,20200702.0
RS,2009,Codornas,400371.0
RS,2010,Bovino,14469307.0
RS,2010,Bubalino,78485.0
RS,2010,Equino,470199.0
RS,2010,Suíno - total,5729710.0
RS,2010,Suíno - matrizes de suínos,0.0
RS,2010,Caprino,103009.0
RS,2010,Ovino,3979258.0
RS,2010,Galináceos - total,148355324.0
RS,2010,Galináceos - galinhas,20621045.0
RS,2010,Codornas,402353.0
RS,2011,Bovino,14478312.0
RS,2011,Bubalino,77621.0
RS,2011,Equino,472778.0
RS,2011,Suíno - total,5677515.0
RS,2011,Suíno - matrizes de suínos,0.0
RS,2011,Caprino,99312.0
RS,2011,Ovino,4000297.0
RS,2011,Galináceos - total,149334973.0
RS,2011,Galináceos - galinhas,20411468.0
RS,2011,Codornas,474222.0
RS,2012,Bovino,14140654.0
RS,2012,Bubalino,74792.0
RS,2012,Equino,468691.0
RS,2012,Suíno - total,6213316.0
RS,2012,Suíno - matrizes de suínos,0.0
RS,2012,Caprino,100283.0
RS,2012,Ovino,4095648.0
RS,2012,Galináceos - total,149172838.0
RS,2012,Galináceos - galinhas,20171296.0
RS,2012,Codornas,546278.0
RS,2013,Bovino,14037367.0
RS,2013,Bubalino,69731.0
RS,2013,Equino,535299.0
RS,2013,Suíno - total,6320890.0
RS,2013,Suíno - matrizes de suínos,578758.0
RS,2013,Caprino,100514.0
RS,2013,Ovino,4250932.0
RS,2013,Galináceos - total,143652946.0
RS,2013,Galináceos - galinhas,20953167.0
RS,2013,Codornas,455879.0
RS,2014,Bovino,13956953.0
RS,2014,Bubalino,67337.0
RS,2014,Equino,540815.0
RS,2014,Suíno - total,6108876.0
RS,2014,Suíno - matrizes de suínos,571401.0
RS,2014,Caprino,96239.0
RS,2014,Ovino,4223266.0
RS,2014,Galináceos - total,145683185.0
RS,2014,Galináceos - galinhas,21361010.0
RS,2014,Codornas,548416.0
RS,2015,Bovino,13737316.0
RS,2015,Bubalino,62785.0
RS,2015,Equino,535227.0
RS,2015,Suíno - total,5694521.0
RS,2015,Suíno - matrizes de suínos,579739.0
RS,2015,Caprino,89881.0
RS,2015,Ovino,3957275.0
RS,2015,Galináceos - total,135750392.0
RS,2015,Galináceos - galinhas,19341525.0
RS,2015,Codornas,598905.0
RS,2016,Bovino,13590282.0
RS,2016,Bubalino,60995.0
RS,2016,Equino,537159.0
RS,2016,Suíno - total,5927862.0
RS,2016,Suíno - matrizes de suínos,566918.0
RS,2016,Caprino,82798.0
RS,2016,Ovino,3496904.0
RS,2016,Galináceos - total,134710972.0
RS,2016,Galináceos - galinhas,18776182.0
RS,2016,Codornas,763367.0
RS,2017,Bovino,13353122.0
RS,2017,Bubalino,61061.0
RS,2017,Equino,553191.0
RS,2017,Suíno - total,5992533.0
RS,2017,Suíno - matrizes de suínos,568846.0
RS,2017,Caprino,77837.0
RS,2017,Ovino,3436402.0
RS,2017,Galináceos - total,156268216.0
RS,2017,Galináceos - galinhas,21055028.0
RS,2017,Codornas,822459.0
RS,2018,Bovino,12550379.0
RS,2018,Bubalino,56649.0
RS,2018,Equino,527868.0
RS,2018,Suíno - total,5702659.0
RS,2018,Suíno - matrizes de suínos,565216.0
RS,2018,Caprino,71363.0
RS,2018,Ovino,3187776.0
RS,2018,Galináceos - total,162976956.0
RS,2018,Galináceos - galinhas,20028641.0
RS,2018,Codornas,847116.0
MS,2003,Bovino,24983821.0
MS,2003,Bubalino,18536.0
MS,2003,Equino,362894.0
MS,2003,Suíno - total,813359.0
MS,2003,Suíno - matrizes de suínos,0.0
MS,2003,Caprino,29872.0
MS,2003,Ovino,405153.0
MS,2003,Galináceos - total,24147662.0
MS,2003,Galináceos - galinhas,2494653.0
MS,2003,Codornas,23188.0
MS,2004,Bovino,24715372.0
MS,2004,Bubalino,18568.0
MS,2004,Equino,366399.0
MS,2004,Suíno - total,838026.0
MS,2004,Suíno - matrizes de suínos,0.0
MS,2004,Caprino,30602.0
MS,2004,Ovino,417356.0
MS,2004,Galináceos - total,24002220.0
MS,2004,Galináceos - galinhas,2675596.0
MS,2004,Codornas,32480.0
MS,2005,Bovino,24504098.0
MS,2005,Bubalino,19051.0
MS,2005,Equino,369529.0
MS,2005,Suíno - total,855080.0
MS,2005,Suíno - matrizes de suínos,0.0
MS,2005,Caprino,31598.0
MS,2005,Ovino,439782.0
MS,2005,Galináceos - total,24178485.0
MS,2005,Galináceos - galinhas,2592615.0
MS,2005,Codornas,33095.0
MS,2006,Bovino,23726290.0
MS,2006,Bubalino,17846.0
MS,2006,Equino,370673.0
MS,2006,Suíno - total,912253.0
MS,2006,Suíno - matrizes de suínos,0.0
MS,2006,Caprino,31903.0
MS,2006,Ovino,456322.0
MS,2006,Galináceos - total,23958679.0
MS,2006,Galináceos - galinhas,2754483.0
MS,2006,Codornas,33422.0
MS,2007,Bovino,21832001.0
MS,2007,Bubalino,18789.0
MS,2007,Equino,357315.0
MS,2007,Suíno - total,938804.0
MS,2007,Suíno - matrizes de suínos,0.0
MS,2007,Caprino,31881.0
MS,2007,Ovino,464851.0
MS,2007,Galináceos - total,24540353.0
MS,2007,Galináceos - galinhas,2780927.0
MS,2007,Codornas,115311.0
MS,2008,Bovino,22365219.0
MS,2008,Bubalino,18368.0
MS,2008,Equino,357675.0
MS,2008,Suíno - total,957697.0
MS,2008,Suíno - matrizes de suínos,0.0
MS,2008,Caprino,32057.0
MS,2008,Ovino,469146.0
MS,2008,Galináceos - total,23864815.0
MS,2008,Galináceos - galinhas,2959476.0
MS,2008,Codornas,111351.0
MS,2009,Bovino,22325663.0
MS,2009,Bubalino,18086.0
MS,2009,Equino,358482.0
MS,2009,Suíno - total,1052266.0
MS,2009,Suíno - matrizes de suínos,0.0
MS,2009,Caprino,32453.0
MS,2009,Ovino,477732.0
MS,2009,Galináceos - total,25293797.0
MS,2009,Galináceos - galinhas,3146110.0
MS,2009,Codornas,109325.0
MS,2010,Bovino,22354077.0
MS,2010,Bubalino,16811.0
MS,2010,Equino,344589.0
MS,2010,Suíno - total,1062035.0
MS,2010,Suíno - matrizes de suínos,0.0
MS,2010,Caprino,31716.0
MS,2010,Ovino,497102.0
MS,2010,Galináceos - total,25760402.0
MS,2010,Galináceos - galinhas,3050514.0
MS,2010,Codornas,108919.0
MS,2011,Bovino,21553851.0
MS,2011,Bubalino,15277.0
MS,2011,Equino,339136.0
MS,2011,Suíno - total,1328251.0
MS,2011,Suíno - matrizes de suínos,0.0
MS,2011,Caprino,39556.0
MS,2011,Ovino,497631.0
MS,2011,Galináceos - total,25238634.0
MS,2011,Galináceos - galinhas,3114698.0
MS,2011,Codornas,135478.0
MS,2012,Bovino,21498382.0
MS,2012,Bubalino,15141.0
MS,2012,Equino,338093.0
MS,2012,Suíno - total,1205455.0
MS,2012,Suíno - matrizes de suínos,0.0
MS,2012,Caprino,37927.0
MS,2012,Ovino,498064.0
MS,2012,Galináceos - total,25263806.0
MS,2012,Galináceos - galinhas,3060359.0
MS,2012,Codornas,115116.0
MS,2013,Bovino,21047274.0
MS,2013,Bubalino,14582.0
MS,2013,Equino,337124.0
MS,2013,Suíno - total,1159632.0
MS,2013,Suíno - matrizes de suínos,109701.0
MS,2013,Caprino,36239.0
MS,2013,Ovino,500509.0
MS,2013,Galináceos - total,24458357.0
MS,2013,Galináceos - galinhas,3102871.0
MS,2013,Codornas,122922.0
MS,2014,Bovino,21003830.0
MS,2014,Bubalino,14445.0
MS,2014,Equino,337185.0
MS,2014,Suíno - total,1217651.0
MS,2014,Suíno - matrizes de suínos,114841.0
MS,2014,Caprino,36099.0
MS,2014,Ovino,502678.0
MS,2014,Galináceos - total,25311665.0
MS,2014,Galináceos - galinhas,3174380.0
MS,2014,Codornas,124920.0
MS,2015,Bovino,21357398.0
MS,2015,Bubalino,14041.0
MS,2015,Equino,339781.0
MS,2015,Suíno - total,1281775.0
MS,2015,Suíno - matrizes de suínos,109463.0
MS,2015,Caprino,36464.0
MS,2015,Ovino,505537.0
MS,2015,Galináceos - total,25539719.0
MS,2015,Galináceos - galinhas,3344049.0
MS,2015,Codornas,126861.0
MS,2016,Bovino,21800990.0
MS,2016,Bubalino,13268.0
MS,2016,Equino,354797.0
MS,2016,Suíno - total,1267038.0
MS,2016,Suíno - matrizes de suínos,125740.0
MS,2016,Caprino,36140.0
MS,2016,Ovino,503821.0
